temperature,humidity,wind_speed,et_15min,rain_mm,rain_intensity,soil_moisture_before,irrigation_seconds,soil_moisture_after,soil_type_factor,slope_factor,growth_stage_factor
24.405230436836327,69.49948467327908,0.7842493805029764,0.06322916666666667,7.00711345301188,2,23.00271416757286,30,38.269000553075806,1.0,0.9,1.2
36.93433716656034,65.56078419038604,2.2956514696431496,0.08572916666666668,6.697033888893417,1,24.516685807075767,10,33.476404851346054,0.8,1.0,1.2
22.123898689204353,48.290912724480954,4.387363930047734,0.10177083333333332,4.09352058469885,2,55.641525046138305,30,65.6618209750166,1.2,0.9,0.7
33.467555718982915,77.12640595423838,5.872650343347977,0.09000000000000001,6.054097807895338,2,27.91432269774731,10,35.68810595912146,0.8,1.0,0.7
20.455040250066816,67.1480541785418,3.1342930288823925,0.05614583333333333,6.781343134748401,1,57.155049287188426,5,63.75092165663333,1.0,0.9,1.0
30.680135488048602,60.276068373412784,4.016239616577285,0.098125,6.103788680615616,0,48.89435251977551,15,57.433468187728856,1.0,0.8,1.2
21.64130544862155,62.960640233939685,0.7386829921678026,0.09479166666666666,0.9159866389182083,2,30.049796954218955,30,35.86564439539835,0.8,1.0,0.7
23.245163747417372,42.90529758135008,2.103069537378849,0.10979166666666666,2.312348713042515,2,32.53297171008526,30,45.35097542532349,1.0,1.0,1.2
24.30723500242427,66.5342602824076,1.4864018766464913,0.06,0.8646373897450461,0,40.34972032841186,10,45.25332239792333,0.8,1.0,1.0
26.42871814230906,69.82806786340487,0.6385865319087455,0.05177083333333333,2.959289513884406,0,50.570020906662094,10,57.19237585439387,1.0,1.0,1.0
37.29894298900432,37.83119499533633,4.02804662600394,0.12479166666666668,3.8961044140386525,1,56.98689269209567,30,67.76498031014674,1.2,0.8,1.0
25.83690728394987,69.30818368205533,4.742576669272793,0.10791666666666666,3.6441286308406786,1,34.36277020175484,5,38.613520789156105,1.0,1.0,0.7
29.202062555941687,43.959273626633596,5.014316749393791,0.14739583333333334,5.367626173142977,0,26.54902318733933,0,27.74353389729174,0.8,1.0,0.7
32.500678396968496,60.02725772624382,3.8584768225745574,0.09104166666666667,7.369837874996045,0,46.79818728263544,30,56.60894945464635,0.8,0.9,1.2
29.85851195200273,62.18939368066352,5.478136175702866,0.09177083333333334,3.5142607051661816,2,50.37173852435019,10,60.0368273030043,1.2,1.0,1.0
24.11249589285878,60.305527649823325,4.193197956997974,0.10364583333333333,6.582303764671004,1,53.725142592105996,20,64.12446624687365,0.8,0.9,1.2
24.38669597423064,60.240692024270786,4.087645090338324,0.08052083333333333,3.027800260401115,1,45.938137341471574,20,57.387929979679754,1.2,1.0,1.0
25.305079564908212,51.525081750605274,0.7760247463290391,0.104375,7.514379506822177,0,53.75633982073023,10,60.871432759770386,1.0,0.9,1.0
21.006973442096545,71.90573440133895,0.682854491619184,0.07333333333333333,7.648273336419529,2,21.11792836027755,10,31.267133401619933,1.2,0.9,0.7
34.47104940392374,57.25518063323595,3.025981549219883,0.11364583333333333,7.540115381765153,2,29.180977535359375,30,43.67724531604831,0.8,1.0,1.2
24.8248045462851,32.14857483642804,4.607342098264162,0.14083333333333334,2.038546751128707,0,37.487175153564884,15,46.74509538026303,1.2,1.0,1.0
34.98181859935171,80.51220489108186,2.35747560896045,0.104375,7.557339341106915,1,59.41753124857394,20,69.10167392393197,0.8,0.9,1.0
28.388230393867612,59.159971203186814,5.053110575986617,0.10802083333333333,3.1417586448245522,0,35.07559537918106,5,37.376440087788325,0.8,0.8,0.7
21.2845033298327,70.33279942316207,2.3061625881372505,0.06083333333333333,1.6787668201190291,2,25.495445258361798,20,37.51141344876598,1.2,0.9,1.2
24.045649002669727,36.65437062903255,2.8531735849456688,0.10427083333333333,1.3880846300483602,0,31.937862814237864,10,35.171502053324,0.8,0.9,0.7
37.92285389694305,43.391381287229734,3.634607154464715,0.14229166666666668,7.599625882051333,2,57.10564313828419,5,66.2867893669383,1.0,1.0,1.0
27.85083781117376,43.119344362773575,4.026384732721155,0.10822916666666667,6.309594761429472,0,29.310749039728936,20,37.190423101877855,0.8,0.8,1.2
20.318203902145232,43.76531579293376,3.2728841481254247,0.09010416666666667,4.604520283728264,0,57.403479204974765,15,66.99805730659949,1.2,0.8,1.2
27.67202726402811,70.03765579993848,1.4382138671445759,0.08552083333333334,5.655543321106548,2,47.65795206337385,20,58.22459325932864,0.8,0.8,1.2
21.87902668013501,35.11254006606615,4.983280029043871,0.10145833333333333,2.439374912329937,1,26.128781039982663,0,27.2470101628143,0.8,1.0,0.7
30.786760252847934,37.28116174118766,0.7932381306787066,0.09135416666666667,4.589266942178228,2,32.467464254050086,10,40.09075874388477,0.8,0.9,1.0
28.218688246214207,77.99989353297804,4.730978637382501,0.06177083333333333,1.708707965793046,1,22.679507832052042,5,25.5013733325333,1.0,0.8,0.7
20.06323460209619,50.19761226286708,0.9484688785101987,0.09802083333333333,7.585014341636653,0,55.45822223026484,5,58.87988086307512,0.8,0.8,0.7
30.10909476102166,57.09182531899974,4.412851299240922,0.08697916666666666,2.8155863742075233,1,41.162465762667054,0,42.48327978310415,1.0,0.8,1.2
20.946554365429698,67.09572329714523,1.9688802443810192,0.08166666666666667,1.511078184730585,2,43.3011033934894,15,53.95299158739992,1.2,0.9,1.2
26.340940342721918,59.696278886189106,3.3376328395648462,0.089375,6.39001264969212,2,48.46958501438019,30,66.60496011819689,1.2,1.0,1.2
22.38772636849976,36.26584934095165,1.351311053722681,0.06791666666666667,5.169875655311145,2,33.30466421696357,30,47.18833475419096,1.0,0.9,1.2
20.599283920167444,84.33586571036184,4.294505732553752,0.05520833333333333,2.713412701194109,2,42.16152893932916,30,50.40975908628029,1.2,0.8,0.7
26.097173152142638,39.309555397912156,2.469505890584771,0.09927083333333332,3.311841337428117,1,27.95534533895861,30,36.97435107242134,1.0,0.8,1.0
21.283419189590624,49.7751166573399,2.636737951402203,0.075625,2.8567932051039024,0,33.166079257694776,20,44.62237896761899,1.2,0.9,1.2
35.97197091610227,30.888843358755324,5.134394085460484,0.17697916666666666,5.8599941165089104,1,22.276883713122025,30,33.98472868240822,0.8,1.0,1.2
21.94122270058881,68.30181115262607,4.703651423773527,0.05979166666666667,2.617783933741256,0,20.6542999556647,30,29.08442796541945,1.2,1.0,0.7
24.65998629477594,38.21292172632438,3.4622209388753724,0.11072916666666667,7.461283488735896,2,56.12909699180062,20,65.35379142245317,0.8,0.8,0.7
24.751597181068625,41.31905689368145,1.504482498096849,0.09510416666666667,7.01598613278183,0,39.05536915985635,10,47.55057904617343,1.2,0.8,1.2
34.89671684435468,43.512536713549565,3.766501330699958,0.11052083333333333,4.231685919215527,2,52.3769788380439,10,59.42807433066539,1.2,0.8,0.7
37.2396509354659,61.043150152719804,5.678556380609004,0.14041666666666666,4.43539751704982,1,37.94670816376508,10,45.15122839546455,0.8,0.9,1.2
35.174270134473346,40.80321195423723,2.2634077807234907,0.10947916666666667,1.9721118532214037,2,43.01772030417002,0,44.38732502741941,0.8,0.8,1.0
35.09442133227411,79.67190749301969,2.4313538500579455,0.07083333333333333,1.3347818707000068,2,40.296802940612444,5,45.575518190842836,1.0,1.0,1.2
26.086295081548865,38.57366584548773,5.960059419668385,0.14447916666666666,6.620751482036743,2,45.56795650503402,5,55.085380104876734,1.2,0.9,1.2
19.036501577266744,33.85287023588725,3.76203352141458,0.10489583333333334,2.627109615199992,0,44.599142023573904,5,50.36917821068704,1.2,1.0,1.2
23.79501131878987,30.781117786288167,4.071072038167033,0.10927083333333333,0.7487216839486566,2,40.747870805687654,5,43.63528005641749,1.2,0.8,0.7
33.78580629877757,54.516688626016276,3.949580673757531,0.09895833333333333,5.841244652708938,0,30.343262524100272,0,31.704615353944174,1.2,1.0,0.7
28.1000988456613,81.10027959962424,5.334890407146118,0.09020833333333333,0.5054581308668977,0,46.861859121643846,30,52.77462059076681,1.0,0.9,0.7
24.79887147958565,42.40132658697629,3.160466887301005,0.10041666666666667,7.260290794848324,0,57.821954647256916,10,62.52749959420971,0.8,0.9,0.7
36.00119958030322,51.99941570213653,1.3099878009798627,0.07604166666666666,6.998376485178396,1,59.46609569264861,10,68.58617353506139,1.2,0.8,1.0
33.59942603821372,41.412869941599524,4.736198441059305,0.13,1.4787212644203915,2,30.106564646383816,10,33.74417351906123,0.8,0.8,0.7
23.17038026601982,41.79818402126821,2.1064898730285044,0.10760416666666667,5.189844270905231,1,40.566230630820264,5,46.532318344037186,1.2,0.8,1.0
21.464575726439577,56.33512138767404,2.814854596403122,0.08958333333333333,1.6803224404412065,0,35.8185495943738,15,40.29730141153378,1.0,0.8,0.7
18.195399468567786,36.13089265585044,2.8836115597832372,0.096875,2.3786267089467694,2,57.150194186219125,5,60.663643333755466,0.8,0.9,0.7
23.17767081262228,76.04870209968317,1.8127702588212466,0.059166666666666666,5.613960540261431,0,38.917227136478964,0,40.261550604877655,1.0,0.9,1.2
24.334980362204096,63.734348854055526,2.9277687855237384,0.06666666666666667,7.57575821976963,2,33.442214524173295,20,46.56967652833957,1.0,0.9,1.0
35.29755110377751,42.75761806469872,5.352289487779932,0.13854166666666667,2.4255536007433625,1,31.520110957895895,0,32.59434609160091,1.2,1.0,1.2
36.04652736673503,67.10738663516975,1.0080951845705142,0.06197916666666667,6.977858712495833,0,42.508550862716575,0,44.19103637417387,1.2,0.8,1.2
26.03233759368294,33.179758392415216,3.118805299350893,0.098125,5.644683486958681,2,23.299339106744984,10,33.369030124558,1.0,1.0,1.0
31.271379858266215,84.50899150661367,3.954486322475997,0.08708333333333333,6.933155276444256,1,40.81951944885304,0,44.19901375374184,1.0,0.9,0.7
18.63384994737313,51.70990826230853,5.695081719139311,0.09114583333333333,4.804280598509985,0,31.612980846132608,15,39.834198660226214,1.0,0.8,1.2
27.682538007198776,49.40101780530818,4.902038835102953,0.13416666666666668,2.9572995742323718,0,55.721480629613076,30,62.59501781089338,1.2,0.8,0.7
37.8410008276871,31.87268586661595,3.444887337746094,0.14760416666666668,5.184889673688116,0,31.036496024694806,15,37.37043245192893,1.0,1.0,0.7
29.81285034401358,74.86503839482108,2.061021521491977,0.10958333333333332,0.17772954712629563,1,27.535305231139606,30,31.693505974295345,0.8,0.8,0.7
31.55497558628707,33.276369605292864,3.2642152107736533,0.149375,0.780539047162291,1,58.62485715885023,15,65.97704518023082,0.8,1.0,1.2
20.630207299459343,30.335389428735756,5.82937133142279,0.12010416666666666,1.043748413686659,1,26.908005487316586,5,30.57112216289729,1.0,0.9,1.0
24.61409523754293,63.34144062992836,3.8189100113265257,0.09697916666666667,2.4657791274487506,1,57.99030535111449,10,64.11103060635116,1.2,1.0,0.7
31.909443773155424,83.67665411878689,0.8947608166189881,0.07145833333333333,0.6844994216398197,0,43.744894723300106,20,50.856050584315405,1.2,1.0,0.7
24.45841070165739,58.16588559072784,4.702922359766389,0.10562500000000001,6.003698699015681,0,49.51635655407063,20,60.928069570165505,1.2,1.0,1.0
26.491436096220486,42.82835261069574,3.62402030489456,0.11260416666666667,1.429753667080373,2,35.039365805864264,5,38.8980516765337,0.8,1.0,1.0
31.88802452369577,51.84782506101415,5.001896828289253,0.105,6.558309892719182,0,56.58194776998802,20,67.13129725037469,1.0,0.9,1.2
34.67793480686706,72.5023332105819,3.0903315973880434,0.08229166666666667,7.112698432541673,2,55.637031730430344,0,60.88926388816993,1.2,1.0,1.0
32.3955670054757,68.85893142432377,4.360218661048275,0.08635416666666666,0.13074262625075228,0,59.422816816376056,10,62.0277162306342,0.8,0.8,0.7
37.40388953083645,79.42075680959782,5.21720503890943,0.10708333333333332,7.641443235525353,0,25.11953384954613,10,30.24602123054678,0.8,1.0,0.7
25.846854921387767,57.98254323027695,3.286329412952046,0.11697916666666668,2.334633564365599,1,43.34226104829748,20,49.65121566801762,1.0,0.9,0.7
32.051168881955064,67.31115387873143,5.804131132301411,0.09302083333333333,1.83060801498595,1,35.10677175201522,5,37.95833727709293,0.8,1.0,0.7
33.72054195810565,83.18163846654316,3.0411603377035856,0.06625,7.26562949364203,2,47.65972685705103,20,57.71702520324167,0.8,1.0,0.7
30.969206138327756,40.89800962332659,2.1386289215499596,0.130625,0.08511117494873233,0,50.04896659988601,30,61.133153240746196,1.2,1.0,1.0
37.23020647078936,46.782184985959184,3.4016416725214613,0.15697916666666667,2.763567684064352,1,48.291650510754394,10,54.50127004429887,1.2,1.0,0.7
36.608727817317714,58.44539712615921,1.164223548503657,0.07354166666666666,6.589541954349682,2,46.57434279709126,20,57.45280560099143,0.8,0.9,1.0
23.713333576301547,48.80121133043792,3.0831380854228363,0.11635416666666666,4.568692609478039,0,49.0836489754799,15,60.77640820788191,1.2,1.0,1.2
22.424998096588872,68.54799903641491,4.8660565370286895,0.07760416666666667,7.888743089898367,1,54.82329670287914,5,60.719346432079725,1.0,0.8,0.7
36.49353137246544,80.69917232175952,4.177604580209568,0.08166666666666667,3.472965304230679,1,53.144780897419565,0,54.799596882868244,0.8,0.9,1.2
37.03850255570321,40.94327841157965,4.2837616448983376,0.12447916666666665,0.8772092467533694,1,50.380412612570595,15,59.583654941529915,1.2,1.0,1.0
18.573138345670884,76.14538775505862,2.8011334497070495,0.04552083333333334,3.9353042548478623,1,22.41933718866001,10,30.038399749240853,0.8,1.0,1.2
18.568951827261305,72.80145740166999,5.962123206718549,0.07177083333333333,1.9254771128636108,1,56.5555060857409,20,67.46288715018034,1.0,1.0,1.2
18.92443002886081,36.10243746749789,2.43267704950836,0.08802083333333333,4.462888492807624,1,44.30481736511949,30,55.403067855888374,1.2,0.8,1.0
32.23916932722633,44.48519483456683,2.387970245268029,0.12895833333333334,3.3737364627783935,0,35.30050468841786,0,36.01498047077912,0.8,0.8,0.7
25.20879831579009,43.861570982265874,2.225171359196947,0.08833333333333333,3.682211528253516,0,36.812711462467306,15,41.37836009754206,0.8,0.9,0.7
34.71609363036379,35.837173472555506,2.169499886152217,0.14229166666666668,4.107885049722633,2,36.88117389698431,15,46.931089515409056,0.8,1.0,1.2
26.28613230532234,76.2674307282297,2.3728490883567965,0.05708333333333334,6.831709330834597,2,28.546254677392643,5,35.64223569310332,1.0,0.8,0.7
19.598407286970158,44.74972456225542,1.3502428670257312,0.09802083333333333,1.2341549957040732,2,52.08330429942911,30,59.44046112369558,1.0,1.0,0.7
27.664896983566493,83.20511144384932,1.061859593556404,0.056979166666666664,4.987787790757929,0,51.452048049683604,0,52.64201583070642,1.0,0.8,1.2
33.15060267685567,66.65333569316552,4.869124745673195,0.08760416666666666,4.483852333574611,0,40.49703259242693,30,48.05995291997567,1.0,1.0,0.7
36.8981545961738,50.35890636967117,3.459153028279657,0.10958333333333332,1.0787463608825067,0,40.891606670325544,5,44.53047967164382,1.2,0.8,1.0
26.44079455978592,37.62916819290932,5.744568340312942,0.14135416666666667,4.689398227479925,2,44.23185898083212,15,54.27439113896238,1.0,0.9,1.0
23.200453655440203,33.32988372451518,3.9861167247168603,0.12354166666666666,3.71767774985015,1,34.65142766450995,0,36.38672487276836,0.8,0.9,1.0
36.73089050606708,55.32691023850076,5.625627508291602,0.13166666666666668,1.544494201671884,2,24.553653994232153,5,29.493973941304247,1.2,0.9,1.0
27.126743661376857,62.18384589179485,0.5036141445141907,0.07614583333333333,5.411258007379123,1,27.723395319187134,15,36.27895640437623,1.0,0.8,1.0
24.099443869336902,68.63655873875994,4.618408578498151,0.07229166666666667,4.587341793205432,0,26.2464593206412,5,29.85760604092348,1.0,1.0,0.7
34.33965660859605,55.377657438991044,4.374163930719637,0.13552083333333334,6.6707746889991935,1,47.491119194805805,15,55.35777206390295,1.0,0.9,0.7
35.68134338358058,50.25149946545146,5.743230089919332,0.15552083333333333,5.872205633541587,0,26.723227576987625,0,28.035758152039687,1.0,1.0,1.2
35.24676124733988,72.7353712316895,3.0582909139755583,0.09000000000000001,1.9069168225133826,2,50.70570412251366,0,52.04589173939869,0.8,0.8,1.2
30.124017236136627,53.58829298108423,4.5647083683294385,0.12864583333333332,3.432435071711944,1,20.377977746536335,10,28.3745971238605,1.0,0.9,1.2
36.44764726676374,44.1480162530549,2.286431999189244,0.10333333333333333,6.59335754574188,0,52.54688902513733,5,56.52703389934115,1.2,0.8,0.7
28.97498915474766,43.74524834526856,0.7174244576656326,0.101875,7.924061412940388,2,21.853092304783512,0,27.694263364488805,0.8,0.9,1.0
31.936074793256065,30.881449687647713,4.784948279034488,0.12447916666666665,6.993073210147003,0,47.36719733973041,5,53.33944865613921,1.0,1.0,1.2
30.360287454566993,57.76130780883052,5.6405049535628144,0.09729166666666667,2.1827894232830394,2,33.26010514098474,5,39.14836772231907,1.0,1.0,1.2
33.68210859777208,61.0369726966484,1.432021124230686,0.11197916666666667,1.4545767588372218,0,47.555002680548995,30,59.89568425848448,1.2,0.9,1.2
23.53962176546063,50.621137243375344,1.486665545118449,0.10979166666666666,3.996956642098718,2,56.29704426953026,30,69.93076257767572,1.2,0.8,1.2
21.02680535656227,43.51975691657408,1.9072580510410326,0.08812500000000001,7.510685077528308,2,33.912166710541065,5,41.486337869605364,1.0,0.8,0.7
35.13441667521427,61.7140614029624,2.788615156602259,0.08,6.354199166176789,0,43.34499297282443,30,56.04707661149163,1.0,1.0,1.2
19.160552684870183,69.46647185174159,2.636901619210079,0.07708333333333334,0.18386601641458,0,30.145548773946263,30,37.57678784279858,1.0,0.8,1.0
26.936661040727493,35.764179476821546,1.0470496727278735,0.08708333333333333,1.5264950974623854,2,47.3781972982624,10,54.1329165545161,1.2,0.8,1.0
33.98864086821394,80.99306000732261,1.8904049132129583,0.06479166666666666,7.044841192193119,2,40.18472770955249,20,53.416697610103434,1.0,0.8,1.2
26.135335520974245,34.91856640342042,4.996045676660729,0.12270833333333332,7.3565618322373725,0,51.67952677282537,30,57.57487820047729,0.8,0.8,0.7
28.7677107021193,33.21624423953189,5.689194211617539,0.15010416666666668,7.045147668814716,2,39.11594753029707,30,53.57764898784394,1.0,1.0,1.0
37.397059472131275,64.01516087384961,4.245266806655507,0.11270833333333334,4.715119381057737,2,25.19414705460695,0,28.61777825706692,0.8,1.0,1.2
26.037391041244696,60.54628380293492,2.158752310415159,0.07614583333333333,3.235459874014717,2,47.07129178179955,5,53.3353568164621,1.2,0.9,1.0
18.098738926541667,77.61021330626164,3.876346778169953,0.08125,5.586644319751293,1,52.44937537383543,20,58.90090851447837,0.8,0.8,0.7
33.41096617169189,76.04342009752148,2.837778678383002,0.08708333333333333,0.540270293073223,0,21.356040737595187,5,24.447948503907263,1.2,1.0,0.7
33.662591338156545,74.43247153296696,3.5398574974648622,0.10052083333333334,1.4880748997255626,2,33.6754820184664,0,34.69101735992724,0.8,1.0,0.7
27.891440763051804,50.681427548591614,5.630502623581942,0.10177083333333332,3.4194525764730264,1,57.24151605089438,5,61.28461032689924,1.2,0.8,0.7
31.209128822057558,81.13937557878558,3.7396459104460735,0.10562500000000001,7.325472665154249,2,55.35873143961562,15,65.4880732703476,0.8,0.8,1.0
23.795027972252594,80.50809894638758,5.870129980475695,0.08697916666666666,2.841498245289511,1,37.900451062026605,30,44.457870146662096,0.8,1.0,0.7
33.3928389028712,73.58278249348982,4.813736387036824,0.08145833333333334,7.3519964210493525,1,55.90817329667423,10,65.19964444035583,1.2,0.8,1.0
20.85830798165316,54.89169457554462,5.764922623730825,0.08458333333333333,0.21604489397051907,2,25.092608025024937,15,32.57765575571057,1.0,1.0,1.0
36.78042444147941,60.21502696925762,4.961029829721537,0.13177083333333334,2.6109223241873885,2,57.98057089154302,10,64.93422994119145,0.8,0.9,1.2
35.04279946145271,69.33825955448867,2.783160752902573,0.07895833333333334,0.020848291037792066,1,21.698686476979198,10,30.175549188900135,1.2,1.0,1.2
32.89039442986547,39.20658705303936,1.0611685688252872,0.104375,0.7892555146674978,1,32.057037495025654,15,40.34749543738378,1.2,0.9,1.0
31.881913169881177,64.54872790558225,1.012789113887302,0.08552083333333334,5.034480108026376,2,29.378728860346186,30,41.1284124779612,0.8,0.9,1.2
19.293128225336556,51.09553139944762,2.4345007351842085,0.08177083333333333,5.691882983231717,0,26.920495100662922,5,31.740464757568496,1.2,0.8,1.0
21.341050416158474,66.55787833108927,3.9614060029079576,0.091875,2.0188333227342294,2,34.50832358610616,10,40.915388436335796,1.2,1.0,0.7
31.55271775909125,83.80179201084454,0.9402135734345554,0.06135416666666666,1.9633971210997068,1,34.21268234103049,5,37.66962967356125,1.0,1.0,0.7
31.72258168882236,47.48326935920424,3.2356157918085486,0.14010416666666667,6.360506933565753,1,59.03061773728249,20,68.748375931626,0.8,1.0,1.0
33.03427351684383,63.94866288519753,3.1871669311284903,0.12395833333333334,4.439174214454078,2,37.0869551481114,10,44.84992248881082,0.8,0.8,1.2
27.894088563684907,57.40731401093777,2.2653284383803256,0.06979166666666667,2.211129256547755,2,32.087253588394304,0,33.67580886413845,1.2,0.9,0.7
20.028517493062267,71.44578213735984,0.6321621265599451,0.080625,0.01553003188548363,0,20.736503023063783,5,24.57337649352,1.2,0.9,1.0
19.918644134723223,38.559995073789445,0.839708355987925,0.0675,5.9308562907916444,0,20.119572507774922,0,21.534786580472833,1.0,1.0,0.7
37.97428265236829,60.83642608686564,2.6831275437491673,0.08583333333333333,4.3211596543625665,0,22.8871813147633,5,28.230100075559328,1.0,1.0,1.2
21.551586429636153,40.950097843042776,2.773580108677769,0.07802083333333333,1.2622590845089752,0,45.31892535700449,5,47.58575164571646,0.8,1.0,0.7
36.809754808782685,57.93427029724759,3.8318907258799535,0.09895833333333333,0.6510961423043593,1,23.856645298238114,15,33.6834812580862,1.2,0.9,1.2
25.959576652458047,33.69804424664217,5.164370515069068,0.11979166666666667,0.7229289091280737,2,38.04429009001534,20,43.80878222057658,0.8,0.8,1.0
26.944344897269183,32.85479648108157,5.396913181050381,0.12625,7.621695054505518,0,41.44574587813437,5,45.05127375758701,0.8,0.9,0.7
37.572982841431795,60.54094201194353,0.7809789578460351,0.10645833333333334,2.0038461008257498,2,28.586090502650677,10,35.10975488477788,0.8,0.9,1.2
20.626401840423,66.88840593730524,4.506741783815322,0.08791666666666666,5.842792177864582,0,22.878766721269113,10,28.73788147142966,1.2,0.9,0.7
37.19403119149865,37.046001915457836,1.2422389593583802,0.10052083333333334,7.66256205797148,1,38.54047831905928,15,51.160355386960994,1.0,1.0,1.2
27.579286815140183,68.1631549836575,3.8834769552113726,0.10260416666666666,6.878227481782786,2,33.94252336674309,30,51.08760636630635,1.2,0.9,1.2
30.959058364978453,54.301847725609804,5.509900501622282,0.13364583333333332,5.357241121804972,2,26.509548379539723,5,32.42311573847819,0.8,1.0,0.7
31.951678152826226,47.065975919113555,5.995788859937893,0.14229166666666668,1.8249830865140826,2,31.11355786042047,20,40.353134181712136,1.2,0.8,1.0
30.089046176433193,50.42476276371495,2.4929660564914986,0.09927083333333332,5.042852017468274,0,56.253218707721004,5,59.241014994581,0.8,0.9,0.7
25.404741360863177,67.97113864044758,2.3005369757034417,0.0725,6.659203115682213,2,51.12134372375128,30,63.87871975349905,1.2,1.0,0.7
20.826474736452255,54.106513094111136,4.443069860428834,0.10760416666666667,4.085038992329413,2,29.22148588804836,20,41.19243297283562,1.0,0.9,1.2
22.637958730181246,59.46454557344603,1.8412579300126988,0.07666666666666667,3.7033635971559917,0,52.662448684210375,0,53.51162291683271,1.0,0.9,0.7
32.93211850421433,82.05264006233827,4.281942124557187,0.08010416666666667,0.03575750573825598,2,28.62436189705782,5,31.470050646720658,0.8,1.0,1.0
27.034932501562736,81.7917845324165,5.905890922693437,0.07989583333333333,6.634468844251301,0,47.024450694199984,30,56.438645764915584,1.2,1.0,0.7
33.12924988409754,65.19658981511783,2.704982804167413,0.09541666666666666,1.2558975208630274,2,31.203977942986075,20,39.5627944229724,1.0,0.9,1.0
35.84111233925672,38.33276004624457,0.6175588920456113,0.07770833333333334,2.1112523843007596,0,48.90031859762573,20,54.69251047574943,0.8,0.8,1.0
22.489086714021855,69.74902189795307,3.5692696160967987,0.07666666666666667,7.042968657703547,1,48.0988531601394,15,56.52157627078411,1.2,0.8,0.7
30.6695467936392,41.61235756779851,3.84176317502131,0.09937499999999999,1.9462257669281193,0,57.43962094909346,30,63.050451519482884,0.8,1.0,0.7
26.98098077853812,51.181556766838696,4.416504990695883,0.09875,4.063677900327234,2,26.189057532859742,0,29.13806595810517,1.0,0.8,0.7
19.06680834715592,31.28138897002685,1.7441675095478388,0.1025,4.685328946647649,0,45.75962932732601,0,46.82846156398792,1.2,0.8,1.0
37.86621753371467,80.2224477038065,1.9690064981817843,0.10229166666666667,1.1878937307493214,2,33.10278752710066,20,40.90290549743466,1.2,1.0,0.7
31.23994315404062,77.20987515827377,2.717514394552027,0.08947916666666667,4.481768964493579,0,29.11315205425482,15,35.12202057717115,1.2,0.8,0.7
26.674173623580046,32.20497676762673,1.8704515709657208,0.08489583333333334,1.1892192399155688,1,30.77540599746488,5,33.60429961370998,0.8,0.8,1.0
24.66795762096257,46.38635082466752,4.315337922451313,0.08979166666666666,4.581089644827323,0,25.97721326105291,5,29.3156366503759,1.0,0.9,0.7
22.18990488799012,80.82278820409195,1.2337034974344936,0.080625,3.2568724858687963,2,23.364083899335782,0,25.72611326373738,0.8,0.9,1.2
37.58427953116403,47.498778908853296,1.894861123725991,0.08385416666666667,1.937200737461973,1,33.92738344215043,5,36.841411995132816,1.0,0.8,0.7
33.49555131420876,44.31138983921771,0.5686474789182392,0.06999999999999999,0.3697707188563282,2,58.9469946756284,10,62.47753262022329,0.8,1.0,0.7
24.135285076999086,75.6681494309226,2.2781601733260857,0.09364583333333333,7.400409441233946,0,52.04058953349253,0,53.79704606046768,1.2,0.8,0.7
36.0728925457657,31.193146786780503,4.02973818953534,0.14854166666666666,1.6875832530120665,0,45.234159954728916,0,45.507514101315266,1.0,0.9,1.2
22.965426086939623,83.9428111332787,2.1887186056822228,0.07052083333333332,4.060816679203426,1,44.52334945617238,20,50.69013056580397,0.8,0.9,0.7
29.17038620205081,75.37661997902421,1.4624154378310472,0.06125,5.658348308663773,1,51.259526300060784,15,60.69428810857965,1.0,0.9,1.0
21.18830774145869,37.26472148758642,5.747534665359698,0.09739583333333333,2.379801898729223,2,31.941241026442356,15,40.73999011495538,1.0,0.8,1.2
34.92263131424551,80.9773369199072,5.734746424614747,0.0775,3.351219433838094,0,50.946973471689674,15,57.30742195966626,1.2,0.9,0.7
21.191436775307007,79.50664502165966,5.019742112514807,0.07854166666666666,5.422995492790954,1,55.66982408485297,5,62.21639612706663,1.0,0.9,1.2
32.348273655722906,38.321844926027346,5.173842173254371,0.14916666666666667,0.3567871989109408,0,26.66104260079759,30,40.03331335040627,1.2,1.0,1.2
37.93020070708571,47.517161509942376,1.3237571756290067,0.100625,0.2459355417087652,2,22.134085196023904,30,26.396831155231396,0.8,0.8,0.7
37.528457479064485,46.647926361317815,3.9349861977586498,0.12229166666666667,7.907115809818053,2,35.57655467390898,20,45.124060845373144,0.8,0.8,0.7
33.56426127933673,42.84241261408653,1.3639222334702144,0.09208333333333334,7.470842267094889,0,40.37482072954776,10,46.42314641285583,0.8,0.9,1.0
30.061368630395283,79.40075312208349,3.7367966332214966,0.08083333333333333,2.8295038741551286,1,33.66062612650854,0,34.99454473025277,1.2,0.9,0.7
18.249731310679667,77.0528418248232,3.1053493884040817,0.06416666666666666,1.8373409224124115,2,36.54084583613338,10,41.842536747819196,1.2,0.8,0.7
26.934633971727656,79.74988562143024,0.5430651035839702,0.07677083333333333,2.107279865188622,1,59.75586829154982,15,67.39957504499776,1.0,0.9,1.0
22.004139867653045,47.79825739619986,0.6507267752142908,0.08041666666666666,3.091620934643375,0,36.64838291762064,20,44.35236082355349,1.2,1.0,0.7
37.23081573355485,43.84770614616491,1.1285950838232384,0.08697916666666666,4.772853327541668,0,41.911086171164015,30,54.210854183505774,1.2,1.0,1.0
